id,age_in_years,neighbourhood,beds,daily_rev_per_2_guests,review_scores_rating,total_rev
1614455,3.86,Geuzenveld - Slotermeer,2,50,86,7000
2618123,3.86,Geuzenveld - Slotermeer,1,50,82,4400
1613366,3.86,Oud-Oost,1,65,93,7800
1613583,3.86,Westerpark,1,96,92,6528
2418654,3.86,Zuid,1,86,98,4816
3700494,3.86,Oud-Oost,2,120,100,960
2073726,3.86,Westerpark,2,110,96,7260
5181237,3.86,Westerpark,1,92,90,1104
1904291,3.86,Centrum-West,1,85,99,10710
3735070,3.86,Zuid,3,250,100,500
3757238,3.86,Zuid,1,99,60,198
1621136,3.86,Centrum-Oost,2,135,91,6480
1621222,3.86,Oud-Oost,2,200,97,6400
1623554,3.86,De Baarsjes - Oud-West,3,144,98,9792
1625290,3.85,De Pijp - Rivierenbuurt,1,99,88,1188
3568062,3.85,De Pijp - Rivierenbuurt,3,225,93,12600
1626180,3.85,De Baarsjes - Oud-West,1,90,87,1620
3690965,3.85,Centrum-Oost,1,85,96,8670
1630438,3.85,De Pijp - Rivierenbuurt,2,80,93,7200
4981175,3.85,Centrum-West,2,82,100,2460
1630530,3.85,Centrum-West,2,87,99,34800
3612752,3.85,Centrum-West,2,225,100,4500
1667081,3.85,De Baarsjes - Oud-West,1,85,94,5100
1631642,3.85,Oud-Noord,1,69,96,28980
1631878,3.85,Zuid,3,275,91,6050
1634484,3.85,Centrum-West,2,150,98,3300
3895561,3.85,Centrum-West,2,240,94,9600
1634726,3.85,Zuid,2,100,98,4400
1634936,3.85,Slotervaart,1,145,80,580
1638064,3.85,Zuid,1,145,100,290
1694952,3.85,De Pijp - Rivierenbuurt,1,90,94,4680
1675371,3.85,Buitenveldert - Zuidas,1,72,96,2592
1636242,3.85,Westerpark,5,115,86,29440
2388275,3.85,De Baarsjes - Oud-West,1,99,95,20790
1798944,3.85,Westerpark,1,57,94,2964
1662676,3.85,Centrum-West,2,100,100,2800
1908006,3.85,Westerpark,1,84,97,2016
3771242,3.85,Westerpark,1,90,88,1800
3965685,3.85,De Baarsjes - Oud-West,1,110,93,1320
2078168,3.85,Centrum-Oost,1,80,90,2080
1982117,3.84,Westerpark,2,75,87,3600
4451234,3.84,De Pijp - Rivierenbuurt,6,300,90,3600
4888538,3.84,De Baarsjes - Oud-West,1,100,100,400
1643306,3.84,De Baarsjes - Oud-West,5,225,96,4500
1645011,3.84,Centrum-Oost,3,200,100,2400
1645326,3.84,Centrum-West,1,89,94,17800
1645737,3.84,De Baarsjes - Oud-West,2,110,97,3300
3519307,3.84,Oud-Oost,2,100,80,400
1647935,3.84,Buitenveldert - Zuidas,1,155,100,6200
1648570,3.84,De Pijp - Rivierenbuurt,1,130,96,4680
2862173,3.84,De Baarsjes - Oud-West,2,170,90,15640
3081249,3.84,De Baarsjes - Oud-West,4,175,94,21000
2144011,3.84,Centrum-West,3,170,88,11900
5410458,3.84,Oud-Oost,1,75,95,600
5547774,3.84,Centrum-Oost,5,140,100,280
5548424,3.84,Centrum-Oost,6,140,80,280
2503773,3.84,Oostelijk Havengebied - Indische Buurt,1,95,94,4180
4305969,3.84,Westerpark,1,100,100,400
4118508,3.84,De Pijp - Rivierenbuurt,2,105,96,2100
4875896,3.83,Zuid,1,95,100,380
1657879,3.83,De Baarsjes - Oud-West,2,98,100,2352
1729757,3.83,De Baarsjes - Oud-West,1,120,90,2640
1658365,3.83,De Baarsjes - Oud-West,2,150,100,6600
1658386,3.83,Centrum-Oost,1,75,95,2100
1658821,3.83,De Baarsjes - Oud-West,1,98,96,6664
4851274,3.83,De Baarsjes - Oud-West,1,185,100,370
1662508,3.83,De Pijp - Rivierenbuurt,1,99,96,8514
4259226,3.83,Westerpark,1,90,90,1080
1663246,3.83,De Baarsjes - Oud-West,1,99,100,5940
1663469,3.83,Westerpark,1,149,90,7152
2452533,3.83,Centrum-West,2,130,90,1040
1708244,3.83,Noord-West,2,75,97,4500
1666280,3.83,De Pijp - Rivierenbuurt,6,240,100,2880
4162748,3.83,Zuid,1,100,76,3000
2009807,3.83,Oostelijk Havengebied - Indische Buurt,1,55,90,33000
1670396,3.83,De Pijp - Rivierenbuurt,1,148,97,7696
3426614,3.83,Centrum-West,1,130,85,12480
3146182,3.83,Westerpark,2,87,91,4524
1686654,3.83,De Pijp - Rivierenbuurt,2,100,98,18000
1674154,3.82,De Baarsjes - Oud-West,1,70,97,1680
2991175,3.82,De Pijp - Rivierenbuurt,4,142,80,1704
2073456,3.82,Westerpark,3,120,91,5760
1675863,3.82,Centrum-Oost,1,120,91,3840
1676228,3.82,Oud-Oost,2,122,97,21472
1676964,3.82,De Baarsjes - Oud-West,1,68,100,1632
3814463,3.82,Bos en Lommer,1,85,80,170
1677156,3.82,De Pijp - Rivierenbuurt,2,189,98,7560
1677381,3.82,Centrum-West,1,99,95,28908
3986488,3.82,Zuid,1,140,100,840
1677245,3.82,Centrum-West,1,75,97,32700
1677341,3.82,Oostelijk Havengebied - Indische Buurt,1,95,100,380
3104186,3.82,Oud-Oost,1,90,96,7920
1682867,3.82,Centrum-West,2,110,96,25520
1685503,3.82,Centrum-West,2,165,94,9900
1685828,3.82,Centrum-West,1,150,90,7200
1691443,3.82,Zuid,2,80,96,5760
2395195,3.82,Oud-Oost,2,90,100,360
1687769,3.82,Centrum-West,1,110,100,880
3887034,3.82,Zuid,4,95,90,380
1691464,3.82,Centrum-West,4,450,78,2700
4369544,3.82,Bos en Lommer,3,120,80,480
2077895,3.82,De Baarsjes - Oud-West,1,60,80,360
5125840,3.81,Centrum-Oost,1,80,100,320
4331808,3.81,De Baarsjes - Oud-West,2,179,100,358
2097461,3.81,Zuid,3,99,92,23760
3419746,3.81,De Baarsjes - Oud-West,4,160,100,6720
1694534,3.81,De Pijp - Rivierenbuurt,3,119,92,8092
3649866,3.81,De Baarsjes - Oud-West,1,190,96,3420
5399873,3.81,Zuid,1,105,100,210
2883790,3.81,De Pijp - Rivierenbuurt,2,90,90,2160
5239007,3.81,De Baarsjes - Oud-West,2,100,80,200
1698633,3.81,De Pijp - Rivierenbuurt,1,125,100,5250
4374908,3.81,Westerpark,1,90,95,1440
3456205,3.81,Westerpark,1,139,90,1112
1858691,3.81,Westerpark,2,85,98,2210
4478869,3.81,Centrum-West,1,179,100,358
1914964,3.81,Westerpark,3,440,100,21120
1701254,3.81,Centrum-West,1,85,94,38760
4811555,3.8,De Pijp - Rivierenbuurt,6,300,80,1800
1746619,3.8,Westerpark,1,129,93,11610
1706428,3.8,Centrum-West,2,250,99,10500
1706960,3.8,Westerpark,2,109,92,15696
1729955,3.8,Zuid,2,125,100,2250
4290822,3.8,Westerpark,1,95,100,3420
1708187,3.8,De Pijp - Rivierenbuurt,2,160,93,5120
2478168,3.8,IJburg - Zeeburgereiland,3,96,98,11136
1710836,3.8,Centrum-West,2,99,91,3960
1714683,3.8,Buitenveldert - Zuidas,2,140,100,6720
1713147,3.8,De Pijp - Rivierenbuurt,6,292,95,7008
1717899,3.8,De Pijp - Rivierenbuurt,3,110,93,12100
1719819,3.8,Oud-Oost,1,105,95,10500
4535682,3.8,Centrum-West,2,175,80,1050
1721552,3.8,De Baarsjes - Oud-West,1,89,98,4272
1723551,3.79,Centrum-Oost,2,80,95,22720
1921027,3.79,Oostelijk Havengebied - Indische Buurt,1,160,95,40320
3452141,3.79,Slotervaart,1,55,93,3960
2353266,3.79,De Baarsjes - Oud-West,1,89,90,13172
1848910,3.79,Oud-Oost,2,160,99,3840
1729960,3.79,Centrum-Oost,1,130,95,2600
1730182,3.79,Bos en Lommer,1,85,96,3740
1731246,3.79,De Pijp - Rivierenbuurt,2,140,96,2800
3473943,3.79,Bos en Lommer,1,100,90,1600
1731776,3.79,Bos en Lommer,1,100,93,1200
4519641,3.79,De Aker - Nieuw Sloten,1,59,93,354
4182015,3.79,Buitenveldert - Zuidas,1,60,92,2160
1733772,3.79,Oud-Noord,1,80,96,5280
4542707,3.79,Westerpark,3,80,100,640
1734298,3.79,Centrum-Oost,1,180,95,10080
1734564,3.79,Centrum-West,1,150,97,3600
3572132,3.79,De Baarsjes - Oud-West,2,84,100,1512
1734769,3.79,Geuzenveld - Slotermeer,5,195,97,7020
1765677,3.79,Centrum-West,2,175,89,42000
2983921,3.79,Centrum-West,1,100,86,10000
1737316,3.79,Oud-Oost,1,85,93,2720
1737091,3.79,Centrum-Oost,1,150,100,300
1738720,3.78,De Baarsjes - Oud-West,1,90,100,2160
3715639,3.78,De Baarsjes - Oud-West,1,95,100,2280
2631118,3.78,Centrum-West,2,225,96,22950
2892186,3.78,Oostelijk Havengebied - Indische Buurt,1,100,96,6000
1741106,3.78,De Baarsjes - Oud-West,3,110,100,1760
3390843,3.78,Centrum-West,2,209,85,5016
2196966,3.78,Centrum-Oost,3,96,100,768
1742119,3.78,De Baarsjes - Oud-West,2,100,90,1600
1744253,3.78,De Pijp - Rivierenbuurt,1,100,97,2400
1744656,3.78,Oud-Oost,2,95,100,1710
1952281,3.78,Centrum-Oost,1,95,94,3040
1746388,3.78,Zuid,2,135,90,3240
1749237,3.78,Zuid,1,99,97,6336
1750560,3.78,Centrum-Oost,1,75,100,300
3004220,3.78,Westerpark,4,175,89,13300
1752692,3.77,De Pijp - Rivierenbuurt,4,250,100,3000
3484708,3.77,Slotervaart,1,79,91,8058
1758660,3.77,De Baarsjes - Oud-West,1,125,94,2000
2180729,3.77,De Baarsjes - Oud-West,4,120,100,3360
1959340,3.77,Oostelijk Havengebied - Indische Buurt,2,120,99,9600
1761968,3.77,Westerpark,2,95,95,12540
1762277,3.77,Bos en Lommer,1,99,100,594
3470249,3.77,Westerpark,3,109,96,4796
2133234,3.77,Oostelijk Havengebied - Indische Buurt,1,90,97,23760
2611438,3.77,Centrum-Oost,1,73,94,10366
1764862,3.77,De Baarsjes - Oud-West,2,69,97,1104
1766327,3.77,Oud-Oost,2,89,93,3560
1766502,3.77,Zuid,1,121,97,484
2993046,3.77,De Pijp - Rivierenbuurt,1,70,100,2520
1767105,3.77,De Pijp - Rivierenbuurt,2,225,97,900
5367709,3.77,Centrum-West,2,119,100,238
1996779,3.76,De Baarsjes - Oud-West,1,69,92,4968
5073836,3.76,Centrum-West,3,200,60,800
1899699,3.76,Oud-Oost,3,85,80,1190
1779876,3.76,De Pijp - Rivierenbuurt,1,90,69,1260
4225239,3.76,De Baarsjes - Oud-West,1,100,98,10800
1927634,3.76,Oostelijk Havengebied - Indische Buurt,4,249,100,9960
1775431,3.76,Westerpark,4,95,100,1710
4090544,3.76,De Baarsjes - Oud-West,2,145,100,1740
1777432,3.76,Buitenveldert - Zuidas,2,140,100,3920
3741730,3.76,Centrum-West,2,85,88,2890
1781662,3.76,Centrum-West,3,170,88,13260
1787934,3.76,Oud-Oost,1,75,90,1200
1784824,3.76,Zuid,1,109,97,8502
1850613,3.76,Centrum-Oost,2,105,97,5460
1787297,3.75,Oud-Oost,1,70,92,5880
4657496,3.75,Zuid,1,175,100,1400
4480255,3.75,De Baarsjes - Oud-West,1,125,100,1250
2514858,3.75,De Pijp - Rivierenbuurt,1,65,97,260
1791234,3.75,Oostelijk Havengebied - Indische Buurt,2,105,96,7140
4671224,3.75,Slotervaart,1,79,90,1264
3658375,3.75,Oud-Oost,1,179,100,2148
4336950,3.75,Centrum-Oost,2,225,95,3600
3309390,3.75,Centrum-Oost,1,115,95,920
1793971,3.75,Oud-Noord,2,86,94,3440
3153526,3.75,Centrum-West,4,120,84,12240
1901845,3.75,Slotervaart,5,190,95,6080
1797364,3.75,Slotervaart,3,80,95,3840
1859255,3.75,Slotervaart,1,75,97,6300
3601855,3.75,De Baarsjes - Oud-West,2,95,100,380
1798945,3.74,Centrum-Oost,2,199,100,4776
4693511,3.74,Oud-Oost,1,80,95,2560
1799828,3.74,Centrum-West,2,65,94,8580
1801727,3.74,De Pijp - Rivierenbuurt,2,150,100,1800
1802029,3.74,De Pijp - Rivierenbuurt,1,89,90,356
1802090,3.74,Centrum-Oost,1,135,96,1350
3575543,3.74,Zuid,1,150,100,5400
3776362,3.74,De Pijp - Rivierenbuurt,2,160,100,1280
1810045,3.74,De Pijp - Rivierenbuurt,1,65,90,3250
1806340,3.74,De Baarsjes - Oud-West,3,88,91,2464
1808102,3.74,Watergraafsmeer,1,60,95,480
1814121,3.74,Osdorp,1,110,92,24420
1817456,3.73,De Baarsjes - Oud-West,1,65,90,8970
1819548,3.73,IJburg - Zeeburgereiland,1,79,100,474
2066501,3.73,IJburg - Zeeburgereiland,1,79,100,1896
2247699,3.73,De Pijp - Rivierenbuurt,3,90,77,6480
2417145,3.73,De Baarsjes - Oud-West,1,75,80,300
4160759,3.73,Centrum-Oost,2,149,100,3576
3893324,3.73,Centrum-Oost,1,99,99,12672
5520551,3.73,De Baarsjes - Oud-West,1,50,100,600
4059685,3.73,De Baarsjes - Oud-West,1,50,92,3800
5358799,3.73,Zuid,1,100,90,800
3581796,3.73,Buitenveldert - Zuidas,1,100,100,800
1824451,3.73,Westerpark,3,225,96,6750
1825873,3.73,Centrum-Oost,1,100,96,10200
1855129,3.73,Oud-Oost,1,135,100,1080
2552703,3.73,Bos en Lommer,1,65,89,1040
1826347,3.73,Oud-Noord,1,83,97,1992
2147106,3.73,Oud-Oost,2,60,94,480
3650466,3.73,Centrum-West,1,95,90,760
1829603,3.73,Oud-Noord,6,125,93,10500
1829726,3.73,Oud-Oost,2,135,97,3240
1831279,3.73,De Baarsjes - Oud-West,1,100,93,1000
1833963,3.72,Noord-West,1,55,91,4400
1835081,3.72,Centrum-West,2,140,88,33600
1835186,3.72,Oostelijk Havengebied - Indische Buurt,1,69,99,8004
3515773,3.72,Oud-Noord,4,145,100,870
1835978,3.72,Westerpark,1,120,85,5280
2946040,3.72,Oud-Oost,2,110,96,5940
4819790,3.72,De Pijp - Rivierenbuurt,1,100,100,400
1843945,3.72,Centrum-Oost,2,200,100,4000
1844050,3.72,De Pijp - Rivierenbuurt,2,130,65,2080
1845443,3.71,Westerpark,1,115,100,11040
1848808,3.71,De Baarsjes - Oud-West,2,240,100,2880
1901828,3.71,De Baarsjes - Oud-West,2,125,80,1000
1851058,3.71,Centrum-Oost,4,149,93,5066
3465303,3.71,De Pijp - Rivierenbuurt,1,100,85,800
1852798,3.71,De Pijp - Rivierenbuurt,3,130,98,8840
1853083,3.71,Zuid,1,119,95,38318
1854945,3.71,Watergraafsmeer,2,85,97,3060
1857763,3.71,De Pijp - Rivierenbuurt,2,170,93,18360
1858362,3.71,De Pijp - Rivierenbuurt,1,59,93,944
1860602,3.71,De Baarsjes - Oud-West,1,99,100,396
1863996,3.7,Bos en Lommer,2,75,87,8700
1864726,3.7,Centrum-Oost,1,245,93,17640
4061606,3.7,Centrum-West,2,155,86,19530
3085773,3.7,IJburg - Zeeburgereiland,1,75,99,5400
1954308,3.7,Bos en Lommer,2,100,98,4000
1866838,3.7,Centrum-Oost,1,110,96,46200
5609420,3.7,De Pijp - Rivierenbuurt,2,115,100,920
1867741,3.7,De Baarsjes - Oud-West,1,100,77,1200
2001618,3.7,De Baarsjes - Oud-West,1,109,98,11990
1879908,3.7,Watergraafsmeer,3,150,90,600
1883646,3.7,Bos en Lommer,3,125,87,1500
1871938,3.7,Oud-Oost,5,175,80,2100
1930804,3.7,De Baarsjes - Oud-West,2,210,100,10080
1874209,3.7,De Pijp - Rivierenbuurt,2,120,100,2400
1874842,3.7,De Pijp - Rivierenbuurt,1,95,100,380
1878458,3.69,De Pijp - Rivierenbuurt,1,110,88,2200
1878513,3.69,Westerpark,2,95,85,5700
3902558,3.69,Centrum-Oost,1,105,97,4410
1884096,3.69,Westerpark,1,100,92,4000
1923065,3.69,Oostelijk Havengebied - Indische Buurt,1,100,96,8000
4442628,3.69,De Baarsjes - Oud-West,1,200,93,14400
2712399,3.69,Centrum-West,1,112,89,6272
1888878,3.69,Westerpark,2,165,97,9900
1888880,3.69,Slotervaart,1,59,93,11564
4192592,3.69,Centrum-Oost,1,115,100,460
1948843,3.69,De Baarsjes - Oud-West,3,149,91,10728
1894944,3.68,De Pijp - Rivierenbuurt,2,150,96,1500
1895113,3.68,De Pijp - Rivierenbuurt,1,98,95,1764
2829905,3.68,Noord-West,1,50,97,3400
1896318,3.68,De Pijp - Rivierenbuurt,1,100,89,400
3195674,3.68,De Baarsjes - Oud-West,2,105,100,1680
1900233,3.68,De Pijp - Rivierenbuurt,3,140,100,1120
2892094,3.68,De Baarsjes - Oud-West,1,70,79,1400
1901877,3.68,Centrum-West,2,85,94,17340
2378578,3.68,Westerpark,3,85,94,6460
4894571,3.68,Centrum-West,1,95,93,1140
3770176,3.68,Oud-Oost,1,89,100,356
1907959,3.68,Westerpark,2,99,82,19404
1954182,3.68,De Baarsjes - Oud-West,1,135,98,10800
1909666,3.68,Centrum-Oost,1,139,96,4170
3966638,3.67,IJburg - Zeeburgereiland,2,75,100,300
3611543,3.67,Centrum-Oost,2,129,100,1548
3647904,3.67,De Pijp - Rivierenbuurt,2,55,91,1210
3804976,3.67,Oud-Oost,1,75,96,1500
1916430,3.67,Slotervaart,3,97,98,9700
2371540,3.67,Centrum-West,2,125,95,18750
3904809,3.67,De Baarsjes - Oud-West,1,105,93,1260
4302239,3.67,De Pijp - Rivierenbuurt,1,75,100,450
2059084,3.67,Centrum-West,4,549,100,2196
2059066,3.67,Centrum-West,3,345,95,5520
2058860,3.67,Centrum-West,2,229,100,2748
2059096,3.67,Centrum-West,1,99,93,5346
1921050,3.67,Centrum-West,1,115,98,4140
1922229,3.67,Centrum-Oost,1,100,91,3200
4599148,3.67,Buitenveldert - Zuidas,1,58,83,928
1922767,3.67,Centrum-West,2,180,95,5760
2510561,3.67,Centrum-Oost,3,180,100,9000
2375396,3.67,Centrum-West,2,140,93,30240
1926792,3.67,De Pijp - Rivierenbuurt,2,170,87,2040
1960190,3.67,Zuid,1,79,90,632
1928474,3.67,Noord-West,6,118,100,708
1928988,3.67,Centrum-West,4,125,91,5000
4427735,3.67,De Baarsjes - Oud-West,1,129,100,516
2726977,3.66,Bos en Lommer,2,50,92,2000
1942156,3.66,De Pijp - Rivierenbuurt,1,69,96,17664
1933932,3.66,De Pijp - Rivierenbuurt,1,95,94,10260
1935296,3.66,Centrum-Oost,2,120,88,3360
4049613,3.66,Centrum-Oost,3,250,96,30000
4028797,3.66,Centrum-Oost,1,110,93,3300
2429334,3.66,Centrum-West,1,150,93,56700
1988839,3.66,De Baarsjes - Oud-West,2,110,90,22880
1938694,3.66,Westerpark,1,89,97,1068
1938773,3.66,Centrum-Oost,3,128,85,6656
2598862,3.66,Oud-Oost,1,80,90,9600
2169822,3.66,Westerpark,3,89,100,2670
1940203,3.66,Bos en Lommer,1,65,93,14300
1996905,3.66,Bos en Lommer,1,55,94,7810
2688714,3.66,De Baarsjes - Oud-West,2,99,90,10890
1941054,3.66,De Baarsjes - Oud-West,1,120,100,720
4264961,3.66,De Pijp - Rivierenbuurt,3,175,100,2800
1942082,3.66,De Baarsjes - Oud-West,1,122,98,17080
1942427,3.66,Oostelijk Havengebied - Indische Buurt,2,75,97,4200
1942550,3.66,Westerpark,1,125,98,9500
1942700,3.66,Centrum-Oost,1,130,93,16640
1942699,3.66,Centrum-West,1,175,100,9800
1968719,3.66,Westerpark,1,138,97,15732
3489193,3.66,Centrum-West,2,140,85,15120
3550214,3.66,Centrum-Oost,2,120,84,7920
3498087,3.66,Centrum-Oost,1,120,82,7920
1943057,3.66,Centrum-Oost,2,120,92,17280
3316986,3.66,Centrum-West,2,125,81,14000
1963769,3.66,De Baarsjes - Oud-West,1,150,93,7200
3670782,3.66,IJburg - Zeeburgereiland,2,150,91,13800
1945837,3.65,Westerpark,4,165,93,1980
2603919,3.65,Zuid,2,75,86,3000
2245168,3.65,Zuid,2,75,90,1500
1962380,3.65,Centrum-Oost,1,145,93,2610
1948701,3.65,Oostelijk Havengebied - Indische Buurt,3,70,95,1680
2069290,3.65,Centrum-West,1,75,90,9000
1952698,3.65,Zuid,2,145,90,3770
1952790,3.65,De Baarsjes - Oud-West,2,130,89,5720
2030833,3.65,Westerpark,1,99,96,20196
1955126,3.65,Centrum-Oost,1,120,90,480
3019862,3.65,De Baarsjes - Oud-West,2,115,95,13800
2084758,3.65,De Pijp - Rivierenbuurt,1,99,100,594
1959016,3.65,Centrum-West,2,90,98,30240
1960678,3.65,Centrum-West,2,130,96,9360
1967979,3.65,De Baarsjes - Oud-West,1,110,98,9240
3295680,3.65,Bos en Lommer,1,85,93,510
3816292,3.65,Centrum-Oost,2,107,95,2568
1965587,3.65,De Baarsjes - Oud-West,1,109,90,2616
4502661,3.65,De Baarsjes - Oud-West,1,89,80,712
1966083,3.65,De Baarsjes - Oud-West,1,75,100,3000
1967909,3.64,De Pijp - Rivierenbuurt,1,70,93,1260
2359005,3.64,De Baarsjes - Oud-West,1,90,90,4320
1969351,3.64,Centrum-West,2,150,94,6300
3284802,3.64,Oostelijk Havengebied - Indische Buurt,2,75,88,2400
1970736,3.64,De Pijp - Rivierenbuurt,4,189,100,2268
1973247,3.64,Bos en Lommer,2,104,100,1664
4785204,3.64,De Baarsjes - Oud-West,3,195,100,1560
3910728,3.64,De Baarsjes - Oud-West,1,125,97,10500
3786429,3.64,Slotervaart,1,89,100,2136
4914131,3.63,De Pijp - Rivierenbuurt,1,60,80,240
5496649,3.63,De Pijp - Rivierenbuurt,1,85,100,340
2011601,3.63,Oud-Oost,1,110,95,5280
4182283,3.63,Westerpark,16,490,80,8820
1986311,3.63,De Baarsjes - Oud-West,2,195,100,23400
2166977,3.63,De Pijp - Rivierenbuurt,1,100,89,10000
2116479,3.63,Westerpark,1,80,85,8320
2644354,3.63,De Baarsjes - Oud-West,1,50,86,4400
1988718,3.63,Centrum-Oost,1,75,79,19500
4853000,3.63,Centrum-Oost,1,85,100,340
1992088,3.63,De Baarsjes - Oud-West,2,90,94,8640
4259993,3.63,Oud-Noord,2,70,90,1960
1997096,3.63,De Baarsjes - Oud-West,1,90,89,6120
4626573,3.63,Osdorp,2,150,80,300
4804468,3.63,De Pijp - Rivierenbuurt,1,89,91,2848
3966927,3.63,De Pijp - Rivierenbuurt,1,99,88,5148
2015195,3.62,Centrum-West,1,215,63,430
3138594,3.62,De Baarsjes - Oud-West,2,145,92,4350
5026429,3.62,Bos en Lommer,1,70,100,420
2715531,3.62,Zuid,2,55,90,440
2004406,3.62,Centrum-West,1,115,93,6440
2851914,3.62,Westerpark,2,80,86,1600
2005645,3.62,Centrum-West,1,90,95,26100
3693117,3.62,De Pijp - Rivierenbuurt,1,75,88,4800
2006763,3.62,De Pijp - Rivierenbuurt,1,70,88,15120
2009504,3.62,Centrum-West,1,150,85,4800
2010196,3.62,Oud-Noord,3,195,99,2340
2013008,3.62,Oostelijk Havengebied - Indische Buurt,2,99,94,3168
3159652,3.62,Centrum-West,1,148,100,2960
4820483,3.62,Centrum-West,1,95,100,1140
2037191,3.62,Slotervaart,3,100,94,2600
2014705,3.62,Bos en Lommer,2,120,100,4320
2718586,3.62,Zuid,3,149,92,7152
2016155,3.62,Zuid,10,350,100,8400
4473960,3.61,Zuid,1,79,90,632
2019623,3.61,Centrum-West,1,149,90,2682
2485539,3.61,Watergraafsmeer,4,150,100,600
2023961,3.61,Centrum-West,1,120,95,3840
2157399,3.61,Centrum-West,4,315,100,1890
2024269,3.61,Centrum-West,2,135,99,12420
2024765,3.61,De Pijp - Rivierenbuurt,2,120,84,3600
2024958,3.61,Centrum-West,1,89,91,3916
3903480,3.61,IJburg - Zeeburgereiland,9,200,95,3200
2026455,3.61,Westerpark,16,500,93,12000
2117442,3.61,Westerpark,16,360,95,11520
2162033,3.61,Oostelijk Havengebied - Indische Buurt,1,79,93,8058
4788426,3.61,De Baarsjes - Oud-West,2,79,100,790
2029095,3.61,Oostelijk Havengebied - Indische Buurt,1,65,99,7800
2030466,3.61,Westerpark,2,90,96,9000
2073715,3.61,Westerpark,2,100,95,19200
2086551,3.61,Westerpark,2,90,96,10080
2086724,3.61,Westerpark,2,99,94,15048
5169778,3.61,Westerpark,2,99,90,792
5169902,3.61,Westerpark,2,90,100,360
5170051,3.61,Westerpark,2,99,100,594
3064241,3.61,De Baarsjes - Oud-West,4,165,100,2970
2030718,3.61,Centrum-West,2,120,91,6240
3308701,3.61,Bos en Lommer,1,110,100,880
2031178,3.61,De Pijp - Rivierenbuurt,1,95,88,5130
4922480,3.61,De Baarsjes - Oud-West,1,89,90,356
5197913,3.6,De Baarsjes - Oud-West,1,120,87,2160
2036476,3.6,Centrum-West,3,95,100,3610
2036835,3.6,Centrum-West,1,100,88,8000
4495913,3.6,Centrum-West,2,280,87,6720
2040532,3.6,Centrum-Oost,1,95,96,34580
4669175,3.6,Centrum-West,4,265,80,1590
4604800,3.6,Centrum-West,2,115,95,1150
5256327,3.6,De Pijp - Rivierenbuurt,2,190,100,1520
2358921,3.6,De Baarsjes - Oud-West,1,99,98,14256
2044583,3.6,De Baarsjes - Oud-West,4,130,100,1560
2962348,3.6,De Baarsjes - Oud-West,2,150,98,9600
2047376,3.6,Centrum-Oost,4,325,96,22100
2050115,3.6,Centrum-West,1,130,82,9360
2048156,3.6,Centrum-Oost,1,69,87,7452
2049094,3.6,De Baarsjes - Oud-West,2,75,93,9000
3341534,3.6,De Baarsjes - Oud-West,1,50,87,1500
2449160,3.59,Oud-Oost,1,85,100,1530
2910606,3.59,Centrum-West,4,195,93,10530
4631062,3.59,Centrum-West,1,100,100,600
2054325,3.59,Centrum-Oost,1,110,96,9900
4780251,3.59,Oostelijk Havengebied - Indische Buurt,1,69,83,4140
2054881,3.59,De Baarsjes - Oud-West,1,110,92,11440
2340752,3.59,Oostelijk Havengebied - Indische Buurt,1,48,95,384
2055663,3.59,Noord-Oost,1,57,85,1938
4316201,3.59,Oud-Oost,1,87,100,1044
2082495,3.59,Zuid,1,100,93,36000
2111445,3.59,Westerpark,2,95,91,7980
3057922,3.59,De Baarsjes - Oud-West,2,120,94,21120
3278289,3.59,Centrum-West,1,140,94,24360
2060596,3.59,De Baarsjes - Oud-West,1,140,100,3360
2064644,3.59,De Pijp - Rivierenbuurt,2,185,99,23310
2065120,3.59,De Pijp - Rivierenbuurt,4,299,93,8970
3203286,3.59,De Pijp - Rivierenbuurt,1,60,93,7200
2065912,3.59,De Baarsjes - Oud-West,1,135,100,5400
2337807,3.59,De Pijp - Rivierenbuurt,1,70,92,3780
2070211,3.59,Zuid,4,95,95,11400
2070368,3.59,Centrum-Oost,1,98,87,1176
2071122,3.59,De Baarsjes - Oud-West,5,200,95,6400
2071788,3.59,Slotervaart,1,99,85,2376
2073390,3.58,De Baarsjes - Oud-West,1,104,95,5408
3256573,3.58,Bos en Lommer,1,58,90,4872
3653200,3.58,Centrum-West,1,97,100,4074
5655420,3.58,IJburg - Zeeburgereiland,3,149,100,596
2078571,3.58,De Pijp - Rivierenbuurt,6,200,80,1200
3232870,3.58,Slotervaart,1,52,93,1248
2082163,3.58,Centrum-Oost,2,49,76,980
2085537,3.57,Centrum-West,2,270,97,15120
2133079,3.57,Centrum-West,2,245,99,48020
2240020,3.57,Centrum-West,2,245,94,27440
2087917,3.57,Zuid,2,149,95,9536
2157143,3.57,Centrum-West,1,120,90,960
2091152,3.57,De Pijp - Rivierenbuurt,2,75,93,10500
4065186,3.57,Zuid,1,99,100,1980
2091917,3.57,De Pijp - Rivierenbuurt,1,70,88,2100
2092343,3.57,Zuid,1,79,100,316
2092618,3.57,Bos en Lommer,1,69,75,6210
2233122,3.57,De Baarsjes - Oud-West,2,180,98,5760
2622859,3.57,Oud-Oost,1,65,88,2080
2665167,3.57,De Pijp - Rivierenbuurt,1,139,94,20016
2099811,3.57,Bos en Lommer,4,80,94,24480
2101657,3.57,Centrum-West,1,195,100,390
